0,1,FUNAMENTOS DE TECNOLOGIAS DE LA INFORMACION,JEILYN MOLINA,J 6:30PM - 9:30PM,G1,200000, I
1,33,RAZONAMIENTO MORAL Y DECISIONES ETICAS (ESPANOL),POR ASIGNAR,K 7:00PM - 10:00PM,G2,0
1,34,EXPERIENCIA PROFESIONAL I: ESTUDIO DE CASO,POR ASIGNAR,V 7:00PM - 10:00PM,G1,0
1,35,GLOBALIZACION:  AMBIENTE Y DESARROLLO HUMANO (INGLES),POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
1,35,GLOBALIZACION:  AMBIENTE Y DESARROLLO HUMANO (ESPANOL),POR ASIGNAR,V 1:00PM - 4:00PM,G2,0
1,36,INGENIERIA DE LA CONTABILIDAD,POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
1,37,CADENA DE SUMINISTROS Y LOGISTICA GLOBAL,POR ASIGNAR,L 6:30PM - 9:30PM,G1,0
1,38,CREACION DE EMPRESAS,POR ASIGNAR,M 8:00AM - 11:00AM,G1,0
1,38,CREACION DE EMPRESAS,POR ASIGNAR,J 6:30PM - 9:30PM,G2,0
1,39,EXPERIENCIA PROFESIONAL II: ADMINISTRACION DE PROYECTOS,POR ASIGNAR,D 8:00AM - 10:00AM,G1,0
1,40,SEMINARIO DE INVESTIGACION: COSTA RICA Y EL MUNDO (INGLES),POR ASIGNAR,M 6:30PM - 9:30PM,G1,0
1,40,SEMINARIO DE INVESTIGACION: COSTA RICA Y EL MUNDO (ESPANOL),POR ASIGNAR,S 11:00AM - 2:00PM,G2,0
2,1,FRESHMAN SEMINAR (VIDA INIVERSITARIA),DANIEL CHAVARRIA,L 8:00AM - 10:00AM,G1,0
2,1,FRESHMAN SEMINAR (VIDA INIVERSITARIA),DANIEL CHAVARRIA,L 10:00AM - 12:00MD,G2,0
2,1,FRESHMAN SEMINAR (VIDA INIVERSITARIA),DANIEL CHAVARRIA,L 7:00AM - 9:00PM,G3,0
2,1,FRESHMAN SEMINAR (VIDA INIVERSITARIA),DANIEL CHAVARRIA,D 8:00AM - 10:00AM,G4,0
2,2,PRECALCULO,LESLIE VILLALOBOS,K 8:00AM - 11:00AM,G1,0
2,2,PRECALCULO,LESLIE VILLALOBOS,M 7:00PM - 10:00PM,G2,0
2,3,QUIMICA GENERAL I,MILDRED SANCHEZ,S 8:00AM - 11:00AM,G1,0
2,4,INTRODUCCION A LA INFORMATICA,JEILYN MOLINA,D 1:00PM - 4:00PM,G1,0
2,4,INTRODUCCION A LA INFORMATICA,JEILYN MOLINA,K 2:00PM - 5:00PM,G2,0
2,4,INTRODUCCION A LA INFORMATICA,JEILYN MOLINA,M 8:00AM - 11:00AM,G3,0
2,4,INTRODUCCION A LA INFORMATICA,JEILYN MOLINA,J 6:30PM - 9:30PM,G4,0
2,4,INTRODUCCION A LA INFORMATICA,MARIO SEGURA,V 6:30PM - 9:30PM,G5,0
2,5,PENSAMIENTO CRITICO (INGLES),POR ASIGNAR,S 8:00AM - 11:00AM,G1,0
2,6,INGLES I,ELSA MULLER,K Y J 2:00PM - 5:00PM,G1,0
2,6,INGLES I,ELSA MULLER,K Y J 8:00AM - 11:00AM,G2,0
2,6,INGLES I,ROGER NUNEZ,K Y J 6:30PM - 9:30PM,G3,0
2,7,CALCULO DIFERENCIAL E INTEGRAL ,POR ASIGNAR,J 8:00AM - 11:00AM,G1,0
2,7,CALCULO DIFERENCIAL E INTEGRAL ,LESLIE VILLALOBOS,J 6:30PM - 9:30PM,G2,0
2,8,FISICA GENERAL,JUAN QUESADA,V 8:00AM - 11:00AM,G1,0
2,8,FISICA GENERAL,JUAN QUESADA,S 8:00AM - 11:00AM,G2,0
2,9,QUIMICA GENERAL II,LEONEL MONTENEGRO,V 6:30PM - 9:30PM,G1,0
2,9,QUIMICA GENERAL II,MILDRED SANCHEZ,V 8:00AM - 11:00AM,G2,0
2,10,OPTATIVAS DE CIENCIAS ECONOMICAS Y POLITICAS,POR ASIGNAR,PENDIENTE,G1,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,K Y J 8:00AM - 11:00AM,G1,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,K Y J 2:00PM - 5:00PM,G2,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,K Y J 6:30PM - 9:30PM,G3,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,M Y L 8:00AM - 11:00PM,G4,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,M Y L 2:00PM - 5:00PM,G5,0
2,12,ALGEBRA LINEAL,JAVIER BARRASA,K 6:30PM - 9:30PM,G1,0
2,12,ALGEBRA LINEAL,POR ASIGNAR,M 6:30PM - 9:30PM,G2,0
2,13,ELECTRICIDAD Y MAGNETISMO,GLAUCO QUESADA,PENDIENTE,G1,0
2,14,CIRCUITOS EN CORRIENTE CONTINUA,GLAUCO QUESADA,PENDIENTE,G1,0
2,15,FUNDAMENTOS DE PROGRAMACION I,JEILYN MOLINA,D 9:00AM - 12:00PM,G1,0
2,15,FUNDAMENTOS DE PROGRAMACION I,JEILYN MOLINA,M 2:00PM - 5:00PM,G2,0
2,15,FUNDAMENTOS DE PROGRAMACION I,GUILLERMO UMANA,V 6:30PM - 9:30PM,G3,0
2,16,INGLES III,FLORIA ZAMORA,M Y L 8:00AM - 11:00PM,G1,0
2,16,INGLES III,FLORIA ZAMORA,M Y L 2:00PM - 5:00PM,G2,0
2,16,INGLES III,FLORIA ZAMORA,K Y J 8:00AM - 11:00AM,G3,0
2,16,INGLES III,FLORIA ZAMORA,K Y J 2:00PM - 5:00PM,G4,0
2,16,INGLES III,GINA GATGENS ,K Y J 6:30PM - 9:30PM,G5,0
2,16,INGLES III,FLORIA ZAMORA,M Y L 6:30PM - 9:30PM,G6,0
2,16,INGLES III,GREIVIN UMANA,K Y J 8:00AM - 11:00AM,G7,0
2,17,PROBABILIDAD Y ESTADISTICA,POR ASIGNAR,V 2:00PM - 5:00PM,G1,0
2,17,PROBABILIDAD Y ESTADISTICA,POR ASIGNAR,J 6:30PM - 9:30PM,G2,0
2,18,CALCULO APLICADO (CALCULO II),POR ASIGNAR,K 8:00AM - 11:00AM,G1,0
2,18,CALCULO APLICADO (CALCULO II),POR ASIGNAR,M 6:30PM - 9:30PM,G2,0
2,19,MECANICA DE FLUIDOS Y TERMODINAMICA (FISICA II),MARCO AGUILAR,S 8:00AM - 11:00AM,G1,0
2,19,MECANICA DE FLUIDOS Y TERMODINAMICA (FISICA II),POR ASIGNAR,S 11:00AM - 2:00PM,G2,0
2,20,CIRCUITOS EN CORRIENTE ALTERNA,GLAUCO QUESADA,PENDIENTE,G1,0
2,21,INGLES IV,CAROL PICADO,K Y J 8:00AM - 11:00AM,G1,0
2,21,INGLES IV,ELSA MULLER,M Y L 8:00AM - 11:00PM,G2,0
2,21,INGLES IV,GINA GATGENS ,K Y J 2:00PM - 5:00PM,G3,0
2,21,INGLES IV,MELISSA CALVO,M Y L 6:30PM - 9:30PM,G4,0
2,21,INGLES IV,MELISSA CALVO,K Y J 6:30PM - 9:30PM,G5,0
2,21,INGLES IV,MELISSA CALVO,M Y L 2:00PM - 5:00PM,G6,0
2,22,ECUACIONES DIFERENCIALES,POR ASIGNAR,S 8:00AM - 11:00AM,G1,0
2,23,TEORIA ELECTROMAGNETICA,POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
2,24,TEORIA DE CIRCUITOS,ADRIAN HERNANDEZ,S 8:00AM - 11:00AM,G1,0
2,25,INTRODUCCION A LA ELECTRONICA DIGITAL (ARQUITECTURA DE COMPUTADORAS),RODNEY HERRERA,L 6:30PM - 9:30PM,G1,0
2,25,INTRODUCCION A LA ELECTRONICA DIGITAL (ARQUITECTURA DE COMPUTADORAS),RODNEY HERRERA,K 6:30PM - 9:30PM,G2,0
2,26,OPTATIVA DE CIENCIAS SOCIALES,POR ASIGNAR,PENDIENTE,G1,0
2,27,INGLES V,POR ASIGNAR,PENDIENTE,G1,0
2,28,MAQUINAS ELECTRICAS Y SISTEMAS DE POTENCIA,POR ASIGNAR,PENDIENTE,G1,0
2,29,CIRCUITOS INTEGRADOS LINEALES ,POR ASIGNAR,PENDIENTE,G1,0
2,30,FUNDAMENTOS DE TELEINFORMATICA APLICADA I,LUIS LOAIZA,K 2:00PM - 5:00PM,G1,0
2,30,FUNDAMENTOS DE TELEINFORMATICA APLICADA I,LUIS LOAIZA,V 6:30PM - 9:30PM,G1,0
2,31,OPTATIVA DE CULTURA Y COMUNICACION ,POR ASIGNAR,PENDIENTE,G2,0
2,32,INGLES VI,POR ASIGNAR,PENDIENTE,G1,0
2,33,CIRCUITOS DE CONTROL AUTOMATICO,POR ASIGNAR,PENDIENTE,G1,0
2,34,APLICACIONES DE LA ELECTRONICA DIGITAL,POR ASIGNAR,PENDIENTE,G1,0
2,35,ANALISIS DE SENALES Y SISTEMAS DE COMUNICACION ,POR ASIGNAR,PENDIENTE,G1,0
2,36,METODOLOGIA DE LA INVESTIGACION,POR ASIGNAR,PENDIENTE,G1,0
2,37,INGLES VII,POR ASIGNAR,PENDIENTE,G1,0
2,38,OPTATIVA INGENIERIA ELECTRONICA,POR ASIGNAR,PENDIENTE,G1,0
2,39,PRACTICA PROFESIONAL (REQUISITO SETIMO CUATRIMESTRE),POR ASIGNAR,PENDIENTE,G1,0
2,40,MICROPROCESADORES (REQUISITO: SETIMO CUATRIMESTRE),POR ASIGNAR,PENDIENTE,G1,0
2,41,COMUNICACIONES INALAMBRICAS,POR ASIGNAR,PENDIENTE,G1,0
2,42,ETICA PROFESIONAL,POR ASIGNAR,PENDIENTE,G1,0
2,43,INGLES VIII,POR ASIGNAR,PENDIENTE,G1,0
3,1,FRESHMAN SEMINAR: RELACIONES HUMANAS,DANIEL CHAVARRIA,L 9:00AM - 11:00AM,G1,0
3,1,FRESHMAN SEMINAR: RELACIONES HUMANAS,DANIEL CHAVARRIA,L 2:00PM - 4:00PM,G2,0
3,1,FRESHMAN SEMINAR: RELACIONES HUMANAS,DANIEL CHAVARRIA,L 7:00PM - 9:00PM,G3,0
3,1,FRESHMAN SEMINAR: RELACIONES HUMANAS,DANIEL CHAVARRIA,L 8:00AM - 10:00AM,G4,0
3,2,QUIMICA GENERAL I,POR ASIGNAR ,S 8:00AM - 11:00AM,G1,0
3,2,QUIMICA GENERAL I,POR ASIGNAR ,K 6:30PM - 9:30PM,G2,0
3,3,FISICA I,JUAN QUESADA,S 8:00AM - 11:00AM,G1,0
3,4,MATEMATICA GENERAL,POR ASIGNAR ,K 8:00AM - 11:00AM,G1,0
3,4,MATEMATICA GENERAL,POR ASIGNAR ,M 7:00PM - 10:00PM,G2,0
3,5,INTRODUCCION A LA COMPUTACION,POR ASIGNAR ,D 10:00AM- 12:00PM,G1,0
3,5,INTRODUCCION A LA COMPUTACION,POR ASIGNAR ,D 12:00PM - 2:00PM,G2,0
3,5,INTRODUCCION A LA COMPUTACION,YENMI GUTIERREZ,V 6:00PM - 8:00PM,G3,0
3,5,INTRODUCCION A LA COMPUTACION,ABNER CESPEDES,K 12:00PM - 2:00PM,G4,0
3,5,INTRODUCCION A LA COMPUTACION,POR ASIGNAR ,L 8:00AM - 10:00AM,G5,0
3,5,INTRODUCCION A LA COMPUTACION,POR ASIGNAR ,L 10:00AM - 12:00PM,G6,0
3,5,INTRODUCCION A LA COMPUTACION,POR ASIGNAR ,L 2:00PM - 4:00PM,G7,0
3,5,INTRODUCCION A LA COMPUTACION,POR ASIGNAR ,L 4:00PM - 6:00PM,G8,0
3,6,INGLES I,POR ASIGNAR ,K Y J 2:00PM - 5:00PM,G1,0
3,6,INGLES I,POR ASIGNAR ,K Y J 2:00PM - 5:00PM,G2,0
3,6,INGLES I,POR ASIGNAR ,M Y L 8:00AM - 11:00PM,G3,0
3,6,INGLES I,POR ASIGNAR ,K Y J 6:30PM - 9:30PM,G4,0
3,7,QUIMICA GENERAL II,POR ASIGNAR ,J 6:30PM - 9:30PM,G1,0
3,8,FISICA II,JAVIER BARRASA,K 2:00PM - 5:00PM,G1,0
3,8,FISICA II ,MARCO AGUILAR,S 8:00AM - 11:00AM,G2,0
3,9,CALCULO I ,LESLIE VILLALOBOS,V 8:00AM - 1100AM,G1,0
3,9,CALCULO I ,KAREN CAMPOS,J 6:30PM - 9:30PM,G2,0
3,10,COMPUTACION APLICADA A LA INGENIERIA,POR ASIGNAR ,D 1:00PM - 4:00PM,G1,0
3,10,COMPUTACION APLICADA A LA INGENIERIA,GUILLERMO UMANA,K 2:00PM - 5:00PM,G2,0
3,10,COMPUTACION APLICADA A LA INGENIERIA,JEILYN MOLINA,J 6:30PM - 9:30PM,G3,0
3,10,COMPUTACION APLICADA A LA INGENIERIA,POR ASIGNAR ,M 8:00AM - 11:00AM,G4,0
3,10,COMPUTACION APLICADA A LA INGENIERIA,POR ASIGNAR ,V 6:30PM - 9:30PM,G5,0
3,11,INGLES II,POR ASIGNAR ,K Y J 8:00AM - 11:00AM,G1,0
3,11,INGLES II,DAGOBERTO SANDOVAL,K Y J 2:00PM - 5:00PM,G2,0
3,11,INGLES II,DAGOBERTO SANDOVAL,K Y J 6:30PM - 9:30PM,G3,0
3,11,INGLES II,DAGOBERTO SANDOVAL,M Y L 8:00AM - 11:00PM,G4,0
3,11,INGLES II,DAGOBERTO SANDOVAL,M Y L 2:00PM - 5:00PM,G5,0
3,11,INGLES II,MELISSA CALVO,M Y L 6:30PM - 9:30PM,G6,0
3,12,QUIMICA ORGANICA GENERAL ,POR ASIGNAR ,L 6:30PM - 9:30PM,G1,0
3,12,QUIMICA ORGANICA GENERAL ,POR ASIGNAR ,V 8:00AM - 1100AM,G2,0
3,13,CALCULO II,JAVIER BARRASA,K 11:00AM - 2:00PM,G1,0
3,13,CALCULO II,JAVIER BARRASA,M 11:00AM - 2:00PM,G2,0
3,14,PROBABIIDAD Y ESTADISTICA,ROCIO RIVERA,K 6:30PM - 9:30PM,G1,0
3,14,PROBABIIDAD Y ESTADISTICA,POR ASIGNAR ,M 2:00PM - 5:00PM,G2,0
3,15,SISTEMAS DE INGENIERIA QUIMICA,POR ASIGNAR ,PENDIENTE,G1,0
3,16,INGLES III,FLORIA ZAMORA,M Y L 8:00AM - 11:00PM,G1,0
3,16,INGLES III,FLORIA ZAMORA,M Y L 2:00PM - 5:00PM,G2,0
3,16,INGLES III,FLORIA ZAMORA,K Y J 8:00AM - 11:00AM,G3,0
3,16,INGLES III,FLORIA ZAMORA,K Y J 2:00PM - 5:00PM,G4,0
3,16,INGLES III,ROGER NUNEZ,K Y J 6:30PM - 9:30PM,G5,0
3,16,INGLES III,FLORIA ZAMORA,M Y L 6:30PM - 9:30PM,G6,0
3,16,INGLES III,POR ASIGNAR ,K Y J 8:00AM - 11:00AM,G7,0
3,17,QUIMICA ANALITICA CUANTITATIVA,POR ASIGNAR ,PENDIENTE,G1,0
3,18,CALCULO III,JAVIER BARRASA,K 8:00AM - 11:00AM,G1,0
3,18,CALCULO III,JAVIER BARRASA,M 8:00AM - 11:00AM,G2,0
3,19,METODOS CUANTITATIVOS,POR ASIGNAR ,PENDIENTE,G1,0
3,20,INVESTIGACION DE OPERACIONES I,CARLOS CHAVARRIA,K 6:30PM - 9:30PM,G1,0
3,20,INVESTIGACION DE OPERACIONES I,CARLOS CHAVARRIA,M 8:00AM - 11:00AM,G2,0
3,21,INGLES IV ,GREIVIN UMANA,M Y L 8:00AM - 11:00PM,G1,0
3,21,INGLES IV ,ANDREA RIVERA,M Y L 6:30PM - 9:30PM,G2,0
3,21,INGLES IV ,MELISSA CALVO,K Y J 6:30PM - 9:30PM,G3,0
3,22,TERMODINAMICA,POR ASIGNAR ,PENDIENTE,G1,0
3,23,MECANICA ESTATICA,POR ASIGNAR ,PENDIENTE,G1,0
3,24,ECUACIONES DIFERENCIALES,MARIA MORA,S 8:00AM - 11:00AM,G1,0
3,24,ECUACIONES DIFERENCIALES,JAVIER BARRASA,M 2:00PM - 5:00PM,G1,0
3,25,INVESTIGACION DE OPERACIONES II,CARLOS CHAVARRIA,M 6:30PM - 9:30PM,G1,0
3,25,INVESTIGACION DE OPERACIONES II,CARLOS CHAVARRIA,M 2:00PM - 5:00PM,G2,0
3,26,DISENO DE METODOS,MARCO BUSTOS,L 11:00AM - 2:00PM,G1,0
3,26,DISENO DE METODOS,JOSE LORIA,L 6:30PM - 9:30PM,G2,0
3,27,MECANICA DE FLUIDOS,POR ASIGNAR ,M 5:00PM - 8:00PM,G1,0
3,28,FUNDAMENTOS DE INGENIERIA INDUSTRIAL,POR ASIGNAR ,L 11:00AM - 2:00PM,G1,0
3,28,FUNDAMENTOS DE INGENIERIA INDUSTRIAL,POR ASIGNAR ,K 2:00PM - 5:00PM,G2,0
3,28,FUNDAMENTOS DE INGENIERIA INDUSTRIAL,POR ASIGNAR ,K 6:30PM - 9:30PM,G3,0
3,28,FUNDAMENTOS DE INGENIERIA INDUSTRIAL,POR ASIGNAR ,J 6:30PM - 9:30PM,G4,0
3,28,FUNDAMENTOS DE INGENIERIA INDUSTRIAL,POR ASIGNAR ,V 11:00AM - 2:00PM,G5,0
3,28,FUNDAMENTOS DE INGENIERIA INDUSTRIAL,POR ASIGNAR ,D 8:00AM - 11:00AM,G6,0
3,29,DISENO GRAFICO,POR ASIGNAR ,PENDIENTE,G1,0
3,30,PLANEACION Y DISENO DE INSTALACIONES ,POR ASIGNAR ,PENDIENTE,G1,0
3,31,ADMINISTRACION DE LA CALIDAD TOTAL,POR ASIGNAR ,PENDIENTE,G1,0
3,32,TRANSFERENCIA DE CALOR,POR ASIGNAR ,PENDIENTE,G1,0
3,33,RESISTENCIA DE LOS MATERIALES,POR ASIGNAR ,PENDIENTE,G1,0
3,34,ELECTRICIDAD Y ELECTRONICA APLICADA,POR ASIGNAR ,L 6:30PM - 9:30PM,G1,0
3,34,ELECTRICIDAD Y ELECTRONICA APLICADA,POR ASIGNAR ,K 6:30PM - 9:30PM,G2,0
3,35,ADMINISTRACION GENERAL,POR ASIGNAR ,K 6:30PM - 9:30PM,G1,0
3,35,ADMINISTRACION GENERAL,POR ASIGNAR ,V 8:00AM - 1100AM,G2,0
3,35,ADMINISTRACION GENERAL,POR ASIGNAR ,L 8:00AM - 10:00AM,G3,0
3,36,METODOLOGIA DE LA INVESTIGACION,DIEGO VINCENZI,J 1:00PM - 4:00PM,G1,0
3,37,CINETICA Y REACTORES QUIMICOS,POR ASIGNAR ,PENDIENTE,G1,0
3,38,TRANSFERENCIA MASA I,POR ASIGNAR ,PENDIENTE,G1,0
3,39,CONTABILIDAD INDUSTRIAL,RICARDO MACHADO,M 11:00AM - 2:00PM,G1,0
3,39,CONTABILIDAD INDUSTRIAL,RICARDO MACHADO,M 2:00PM - 5:00PM,G2,0
3,39,CONTABILIDAD INDUSTRIAL,RICARDO MACHADO,S 11:00AM - 2:00PM,G3,0
3,39,CONTABILIDAD INDUSTRIAL,RICARDO MACHADO,S 2:00PM - 5:00PM,G4,0
3,40,ADMINISTRACION DE RECURSOS HUMANOS,POR ASIGNAR ,K 2:00PM - 5:00PM,G1,0
3,40,ADMINISTRACION DE RECURSOS HUMANOS,POR ASIGNAR ,S 8:00AM - 11:00AM,G2,0
3,41,ESPECIALIDAD INDUSTRIAL I,POR ASIGNAR ,PENDIENTE,G1,0
3,42,DISENO FUNCIONAL ,POR ASIGNAR ,PENDIENTE,G1,0
3,43,TRANSFERENCIA DE MASA II,POR ASIGNAR ,PENDIENTE,G1,0
3,44,INVESTIGACION DIRIGIDA I,POR ASIGNAR ,PENDIENTE,G1,0
3,45,CONTROL DE PROCESO,POR ASIGNAR ,PENDIENTE,G1,0
3,46,ESPECIALIDAD INDUSTRIAL II,POR ASIGNAR ,PENDIENTE,G1,0
3,47,COMUNICACION ORAL Y ESCRITA,POR ASIGNAR ,K 2:00PM - 5:00PM,G1,0
3,47,COMUNICACION ORAL Y ESCRITA,POR ASIGNAR ,J 2:00PM - 5:00PM,G2,0
3,48,METODOS Y TECNICAS DE ESTUDIO,POR ASIGNAR ,J 7:00PM - 10:00PM,G1,0
3,49,INVESTIGACION DIRIGIDA II,POR ASIGNAR ,D 8:00AM - 11:00AM,G1,0
3,50,INTRODUCCION AL MERCADEO,JOSE PEREZ,S 11:00AM - 2:00PM,G1,0
3,51,INTRODUCCION A LAS FINANZAS,POR ASIGNAR ,S 8:00AM - 11:00AM,G1,0
3,52,ESPECIALIDAD INDUSTRIAL III,POR ASIGNAR ,PENDIENTE,G1,0
3,53,ETICA PROFESIONAL,POR ASIGNAR ,PENDIENTE,G1,0
3,54,TCU,POR ASIGNAR ,PENDIENTE,G1,0